hfq_hcd_1,hfq_hcd_2,nb_ints,bp_fdr
11,19,30,0.3801321786453724
14,16,30,0.006112602594340191
19,11,30,0.0303486687373222
10,20,30,NaN
11,19,30,0.8673895283120647
16,14,30,NaN
12,18,30,NaN
7,23,30,0.051635510066632286
25,5,30,0.24057453370157497
13,17,30,NaN
19,11,30,0.18636016023033194
22,8,30,0.019861019873097747
17,13,30,0.9922549943338576
21,9,30,0.43219683228892075
11,19,30,0.27711952186670386
20,10,30,0.009138191808191554
20,10,30,0.22294927265027997
19,11,30,0.05237091657628893
17,13,30,0.06733047183748836
16,14,30,0.0320862846643805
15,15,30,NaN
28,2,30,3.73314622335444e-20
12,18,30,0.802297557591902
20,10,30,0.003343561267503532
3,27,30,NaN
15,15,30,0.5399991833128603
12,18,30,0.16058868137058663
13,17,30,0.7741525432089743
14,16,30,0.15174722300462076
3,27,30,0.21955897774165153
16,14,30,0.15898212493423974
5,25,30,NaN
16,14,30,NaN
15,15,30,0.9158013531976743
10,20,30,NaN
16,14,30,0.18051831243523325
20,10,30,0.18625576628079554
7,23,30,0.31395395753854205
10,20,30,0.00010720114771263332
18,12,30,0.019356553755320662
11,19,30,0.03716632425854485
6,24,30,0.31395395753854205
8,22,30,0.8753287115092895
20,10,30,0.7741525432089743
21,9,30,5.352067434678705e-6
15,15,30,0.18051831243523325
11,19,30,0.009138191808191554
12,18,30,NaN
18,12,30,0.013819833798011057
10,20,30,0.047237805464680246
13,17,30,0.9676842886660223
21,9,30,NaN
10,20,30,0.1079129382330349
7,23,30,0.1496374029655579
18,12,30,NaN
11,19,30,0.354258110183005
11,19,30,0.5834708413174976
10,20,30,0.027843543894148868
9,21,30,0.8705989613334273
7,23,30,0.18051831243523325
20,10,30,NaN
3,27,30,0.3994536466045877
13,17,30,6.619657025201277e-5
9,21,30,0.12860079080467182
22,8,30,0.05824408904538111
12,18,30,0.05777681313131297
13,17,30,0.00032758075608170024
5,25,30,NaN
10,20,30,NaN
4,26,30,NaN
14,16,30,0.15681788281888331
7,23,30,0.49517317979331793
11,19,30,0.9011477651240992
6,24,30,0.0019790401709519133
6,24,30,0.03606566080768786
17,13,30,0.10949605442860715
12,18,30,0.38862504226759564
6,24,30,0.26998648824777627
8,22,30,NaN
5,25,30,0.0006036677954918814
5,25,30,0.014757535800573299
7,23,30,0.6776847730988658
4,26,30,NaN
3,27,30,0.006112602594340191
4,26,30,NaN
2,28,30,0.0320862846643805
4,26,30,NaN
2,28,30,0.04284062892133536
5,25,30,0.6734037797783934
4,26,30,1.6419118789942733e-5
0,30,30,0.07730957836924375
18,11,29,0.028390083571517954
17,12,29,0.04284062892133536
16,13,29,0.41126308212833496
12,17,29,NaN
15,14,29,0.01359631346573227
6,23,29,0.00016514286548145003
20,9,29,0.02097058734344152
15,14,29,1.393432636996029e-7
9,20,29,0.9239806098538795
13,16,29,NaN
27,2,29,0.004739490636704777
21,8,29,0.0022928851255832015
13,16,29,0.6040393591428876
10,19,29,0.4039609849673799
17,12,29,0.34875348917872423
15,14,29,0.8257152214189352
16,13,29,0.00014209339604737278
16,13,29,NaN
13,16,29,0.007375531335855808
6,23,29,0.8071528649920837
14,15,29,0.7106302897733945
8,21,29,0.7741525432089743
19,10,29,0.49517317979331793
14,15,29,1.372314388487304e-7
14,15,29,0.7537344758782504
13,16,29,0.9893409295121445
21,8,29,1.2099425086482414e-7
23,6,29,0.0001676471889423287
20,9,29,0.20748680442303194
8,21,29,0.00038397218124662486
12,17,29,0.03713138400000036
19,10,29,0.000233926777268049
12,17,29,0.20910819076120546
26,3,29,0.002085843621217879
16,13,29,0.0938369769585292
9,20,29,0.05713278823507315
12,17,29,0.20910819076120546
7,22,29,0.14047454914523305
23,6,29,NaN
13,16,29,0.27352236718258877
21,8,29,0.056159307189999855
13,16,29,0.5865178779178963
16,13,29,0.7106302897733945
8,21,29,NaN
5,24,29,0.44018840784615654
9,20,29,0.7433573994971955
9,20,29,0.5465793813148626
15,14,29,0.23361749009276672
13,16,29,0.6734037797783934
22,7,29,7.261466134950879e-7
18,11,29,0.5865178779178963
15,14,29,0.13607587061668683
12,17,29,0.9011477651240992
19,10,29,0.0019189666407067852
12,17,29,NaN
8,21,29,0.05631167757345423
10,19,29,NaN
12,17,29,0.21911344367031158
14,15,29,NaN
16,13,29,0.8608822119103056
19,10,29,NaN
18,11,29,0.07724687879920197
22,7,29,0.49517317979331793
12,17,29,0.0889252594028693
16,13,29,NaN
15,14,29,0.9858284791076382
8,21,29,8.093484101668012e-7
4,25,29,0.4613144982502936
3,26,29,0.5865178779178963
11,18,29,0.5469079867679913
18,11,29,0.7741525432089743
10,19,29,0.07730957836924375
18,11,29,NaN
8,21,29,0.010777834245389788
4,25,29,0.31395395753854205
10,19,29,0.6823975082319996
9,20,29,0.8915668563125422
15,14,29,0.15873211970765633
5,24,29,0.07730957836924375
5,24,29,NaN
11,18,29,0.0947206168461956
13,16,29,0.6784290943614674
12,17,29,0.0304461199917801
13,16,29,0.0768958706114303
10,19,29,0.26998648824777627
7,22,29,0.19323419869021943
7,22,29,0.0024083458418044518
17,12,29,NaN
9,20,29,0.5950640662721262
5,24,29,0.6311253596222562
2,27,29,NaN
7,22,29,0.9158013531976743
13,16,29,0.022324199740806343
8,21,29,0.8369863506002114
13,16,29,0.8705989613334273
12,17,29,1.6970443702651782e-9
8,21,29,0.9676842886660223
12,17,29,0.4479232155172413
5,24,29,0.0019161510692794616
14,15,29,0.2700532657264192
4,25,29,0.6736582577519525
6,23,29,0.9539675238396474
3,26,29,0.003381968005709276
18,10,28,0.00036719467992443554
15,13,28,0.3912454270550805
16,12,28,NaN
18,10,28,0.6747628375048168
16,12,28,0.6311253596222562
15,13,28,0.03713138400000036
7,21,28,0.5399991833128603
17,11,28,1.2039498889107834e-10
7,21,28,0.027828197784382988
10,18,28,0.2739362710388565
16,12,28,0.05777681313131297
13,15,28,NaN
22,6,28,0.07730957836924375
6,22,28,0.878305897468725
6,22,28,0.27711952186670386
10,18,28,0.9971388058312542
9,19,28,0.1022633479497511
12,16,28,0.03389831240900168
12,16,28,0.021171625963083043
20,8,28,0.7741525432089743
23,5,28,1.7983109333679705e-9
18,10,28,0.0011997733615274348
10,18,28,0.7018030309909015
16,12,28,NaN
17,11,28,0.024540681729097267
17,11,28,NaN
15,13,28,0.02975041233287577
23,5,28,0.1022633479497511
16,12,28,0.7436042216854737
13,15,28,0.5399991833128603
10,18,28,0.19591919714872785
16,12,28,0.5450253115249292
26,2,28,0.3545890738916256
21,7,28,0.5095303157230737
16,12,28,0.10026000239057363
20,8,28,0.00034550986325048995
21,7,28,0.2997648410623781
15,13,28,0.06733047183748836
14,14,28,0.8687855052932716
5,23,28,0.2793808909399614
17,11,28,0.3545890738916256
4,24,28,0.1022633479497511
17,11,28,NaN
14,14,28,0.6311253596222562
6,22,28,0.00625653405367313
9,19,28,0.802297557591902
8,20,28,0.010777834245389788
15,13,28,NaN
13,15,28,0.3473471612745966
23,5,28,0.1022633479497511
8,20,28,0.041103841576027256
10,18,28,NaN
13,15,28,0.23986084657441215
6,22,28,0.07077434837105473
5,23,28,0.00020925195458486995
5,23,28,0.09466994762167392
14,14,28,NaN
15,13,28,NaN
10,18,28,2.158273998492735e-6
5,23,28,NaN
15,13,28,0.0889252594028693
18,10,28,0.8673895283120647
13,15,28,0.12899500463719046
15,13,28,0.31395395753854205
6,22,28,0.0024083458418044518
11,17,28,0.3386081631743637
3,25,28,0.18051831243523325
11,17,28,0.3997255652350077
4,24,28,NaN
12,16,28,0.7436042216854737
17,11,28,0.0018747085824589993
18,10,28,0.31754632806471983
16,12,28,4.8773368126693144e-6
10,18,28,0.929018891880075
13,15,28,0.016368945712348468
13,15,28,0.0004378384324249051
17,11,28,0.8309608145316367
10,18,28,0.8673895283120647
4,24,28,0.259879867700901
10,18,28,NaN
11,17,28,0.5865178779178963
11,17,28,0.3008799971806454
11,17,28,0.2909628921885532
4,24,28,8.151942315732998e-5
7,21,28,0.0075132389582872085
10,18,28,0.058862233421636434
14,14,28,0.012472797278221457
6,22,28,0.37348537062844767
9,19,28,0.07730957836924375
6,22,28,0.2590600957088779
10,18,28,0.15681788281888331
1,27,28,0.0002766584707695241
15,13,28,0.3545890738916256
2,26,28,0.1187098235679931
9,19,28,0.6311253596222562
8,20,28,NaN
1,27,28,0.017959370146063955
0,28,28,0.6734037797783934
19,8,27,0.4479232155172413
14,13,27,NaN
25,2,27,0.14627226319456244
13,14,27,0.1187098235679931
16,11,27,0.1022633479497511
11,16,27,0.02097058734344152
10,17,27,0.683398590791354
17,10,27,0.49517317979331793
20,7,27,0.029402569876750134
17,10,27,6.067671364663197e-6
14,13,27,0.1022633479497511
10,17,27,0.9811196105389223
14,13,27,0.012926942381561383
13,14,27,0.8705989613334273
17,10,27,NaN
6,21,27,8.603743124829518e-6
15,12,27,NaN
17,10,27,0.7436042216854737
10,17,27,0.2673030954583478
8,19,27,0.8842791248293348
23,4,27,3.531510993437407e-9
10,17,27,0.24968415447296624
12,15,27,0.4479232155172413
15,12,27,0.8981278636160837
21,6,27,0.09123044119010038
6,21,27,0.3586218531576411
12,15,27,0.0008534473353716746
9,18,27,NaN
5,22,27,0.7741525432089743
5,22,27,0.20910819076120546
1,26,27,0.5865178779178963
7,20,27,NaN
11,16,27,0.32921203050128967
16,11,27,0.3545890738916256
3,24,27,0.3348697188704469
19,8,27,NaN
22,5,27,0.13106846440592324
11,16,27,0.9158013531976743
17,10,27,0.009088480483541028
14,13,27,0.13607587061668683
9,18,27,0.473374879059611
9,18,27,0.29421539953601106
17,10,27,0.93085041180316
12,15,27,0.7831942570331595
10,17,27,0.1187098235679931
16,11,27,0.8257152214189352
13,14,27,0.015565671711291711
16,11,27,0.008364161130437036
16,11,27,NaN
16,11,27,0.9925966426076334
20,7,27,0.07730957836924375
19,8,27,0.07905101138978846
9,18,27,0.3994536466045877
6,21,27,0.0889252594028693
5,22,27,0.7608977808877514
16,11,27,0.6734037797783934
15,12,27,4.122754862518026e-5
11,16,27,0.6443281586650703
9,18,27,1.431136365442297e-6
10,17,27,0.7106302897733945
15,12,27,0.03392429900581682
19,8,27,0.8117065742794333
15,12,27,0.15681788281888331
17,10,27,0.30755632520236137
16,11,27,NaN
21,6,27,0.24057453370157497
16,11,27,0.24057453370157497
16,11,27,0.027826210164192997
12,15,27,0.8930139025762582
11,16,27,NaN
20,7,27,0.7988888455688671
10,17,27,0.7439403961970428
17,10,27,0.4114930578791902
25,2,27,0.9498633469933305
22,5,27,7.078849749131575e-9
15,12,27,0.9746285957804892
5,22,27,0.802297557591902
9,18,27,0.7436042216854737
17,10,27,4.2191243162154006e-9
12,15,27,0.01276644914227134
4,23,27,0.04284062892133536
17,10,27,0.017959370146063955
15,12,27,0.02572540617460558
6,21,27,0.009110825470587143
7,20,27,NaN
6,21,27,0.31395395753854205
8,19,27,0.015565671711291711
8,19,27,0.27711952186670386
9,18,27,0.02097058734344152
11,16,27,0.8257152214189352
13,14,27,0.20910819076120546
9,18,27,0.40645560148223975
3,24,27,0.1268297556508277
3,24,27,0.6235796490685965
8,19,27,0.09618311938852196
2,25,27,0.802297557591902
11,16,27,0.3545890738916256
20,7,27,NaN
5,22,27,0.017959370146063955
3,24,27,0.5399991833128603
2,25,27,NaN
3,24,27,0.31118238778109136
9,18,27,0.3545890738916256
6,21,27,0.0009975912146895386
3,24,27,NaN
2,25,27,NaN
2,25,27,0.3001821688532571
4,23,27,0.6841566274703473
1,26,27,0.015565671711291711
1,26,27,0.7741525432089743
1,26,27,2.8166231637107e-5
4,23,27,0.05419677651199354
13,13,26,0.6311253596222562
7,19,26,0.019907202687570028
5,21,26,NaN
11,15,26,NaN
10,16,26,0.6409552196231766
15,11,26,NaN
10,16,26,0.0006657179204770918
21,5,26,0.18051831243523325
12,14,26,0.6924461258303694
16,10,26,0.7436042216854737
17,9,26,0.929018891880075
13,13,26,0.5518722342625664
5,21,26,2.715735728051055e-7
13,13,26,0.032410822533519415
20,6,26,0.1268374442793845
8,18,26,0.046480951247378645
12,14,26,NaN
15,11,26,0.06733047183748836
23,3,26,0.32839862864082475
18,8,26,0.97482174849567
5,21,26,0.05777681313131297
10,16,26,NaN
6,20,26,0.012926942381561383
17,9,26,0.004196711186630131
10,16,26,0.8257152214189352
16,10,26,0.7741525432089743
6,20,26,0.9260551176860004
14,12,26,0.00227001517290142
6,20,26,0.7106302897733945
11,15,26,0.02860945749008715
15,11,26,0.08992476712323942
4,22,26,0.13607587061668683
13,13,26,0.6174590899869631
10,16,26,0.9011477651240992
12,14,26,0.0023476493284947096
17,9,26,0.04010708008449723
12,14,26,0.13961712340577545
11,15,26,0.3683428995235126
7,19,26,0.7741525432089743
6,20,26,0.5399991833128603
15,11,26,0.017101058619775834
17,9,26,0.9275058817892309
19,7,26,0.7436042216854737
8,18,26,0.802297557591902
11,15,26,0.24220487701699778
15,11,26,0.1761651757996455
20,6,26,0.802297557591902
10,16,26,NaN
24,2,26,0.10672562388818922
18,8,26,1.5970497498992433e-5
16,10,26,NaN
4,22,26,0.004739695180065782
22,4,26,0.11222973063758754
6,20,26,NaN
12,14,26,NaN
7,19,26,0.029197877869243154
10,16,26,0.4479232155172413
4,22,26,0.15145604080855646
19,7,26,0.084556550733874
19,7,26,0.7850782017189585
10,16,26,0.49517317979331793
8,18,26,0.8673895283120647
14,12,26,0.3994536466045877
16,10,26,0.12914285562232575
12,14,26,0.08710842976758472
2,24,26,0.0023742820010570105
4,22,26,0.5399991833128603
13,13,26,0.8673895283120647
8,18,26,0.20910819076120546
13,13,26,0.1022633479497511
9,17,26,0.0006835948717715585
8,18,26,NaN
10,16,26,0.0076748195738226156
8,18,26,0.023294997711138774
4,22,26,0.19830359376975198
14,12,26,0.03932036743269286
12,14,26,0.847018481559038
12,14,26,0.5865178779178963
18,8,26,0.3545890738916256
15,11,26,NaN
5,21,26,0.259879867700901
15,11,26,0.12228734718500348
9,17,26,0.006618884199805396
7,19,26,0.13051501877742644
2,24,26,NaN
2,24,26,0.06733047183748836
2,24,26,0.011798262549614042
11,15,26,0.7406236429791878
13,13,26,0.24854891941480706
5,21,26,0.18051831243523325
17,9,26,NaN
7,19,26,NaN
12,14,26,0.44599952024420964
7,19,26,0.7268334391585736
11,15,26,NaN
17,9,26,0.0034374653509817465
8,18,26,0.013951374165525545
15,11,26,0.8842791248293348
8,18,26,0.24057453370157497
11,15,26,0.049784193691201066
13,13,26,NaN
9,17,26,0.5865178779178963
11,15,26,NaN
11,15,26,0.465937248382137
7,19,26,0.028837248725231985
6,20,26,0.0014720975817606211
1,25,26,0.6311253596222562
12,14,26,0.16597374693369885
7,19,26,1.2173046754303157e-7
6,20,26,1.3177205930708231e-11
7,19,26,NaN
4,22,26,0.012926942381561383
3,23,26,0.0320862846643805
4,22,26,NaN
7,19,26,NaN
4,22,26,NaN
1,25,26,NaN
2,24,26,0.0277446763323505
4,22,26,0.49517317979331793
1,25,26,0.15428990683012392
2,24,26,2.32127868556232e-9
0,26,26,0.49517317979331793
21,4,25,0.9383588948946223
17,8,25,0.3994536466045877
15,10,25,0.802297557591902
6,19,25,0.4006961854467781
14,11,25,0.004090871616932862
6,19,25,0.847018481559038
18,7,25,0.0018016198655462672
25,0,25,2.8801419383069242e-18
17,8,25,0.06432182947989024
7,18,25,0.8705989613334273
12,13,25,0.31075086255286893
12,13,25,0.20910819076120546
9,16,25,NaN
4,21,25,0.0001356154110030323
11,14,25,0.5136350644217957
11,14,25,0.3994536466045877
15,10,25,0.0032919388531211543
13,12,25,NaN
9,16,25,0.5065561600305556
12,13,25,0.26409961601081466
20,5,25,0.08780393989419881
9,16,25,0.8257152214189352
18,7,25,0.11992075396579722
4,21,25,0.005466053594087452
17,8,25,0.6311253596222562
17,8,25,0.5865178779178963
14,11,25,0.08873999349251409
7,18,25,0.4479232155172413
4,21,25,0.19323419869021943
15,10,25,NaN
16,9,25,0.31395395753854205
12,13,25,0.000315629359066178
19,6,25,0.9590936858343656
14,11,25,0.03713138400000036
10,15,25,0.5399991833128603
17,8,25,0.34529806185362744
13,12,25,0.004402967926016759
9,16,25,0.683398590791354
8,17,25,0.2882121408450119
14,11,25,0.07893455010672325
15,10,25,0.027439566467825582
10,15,25,0.4324784209278734
18,7,25,0.6311253596222562
19,6,25,0.4479232155172413
16,9,25,0.8842791248293348
18,7,25,0.04284062892133536
14,11,25,0.07678587609515597
20,5,25,0.7106302897733945
7,18,25,0.13593613425118772
5,20,25,0.1972644552091674
15,10,25,6.148165908365339e-5
13,12,25,0.12123951673487299
9,16,25,0.08477160248514444
15,10,25,0.012926942381561383
11,14,25,0.8774850601488599
15,10,25,0.31395395753854205
15,10,25,NaN
17,8,25,0.4479232155172413
22,3,25,NaN
17,8,25,NaN
4,21,25,0.3994536466045877
12,13,25,0.016921846021532783
2,23,25,0.5399991833128603
11,14,25,NaN
6,19,25,0.16673498784768143
9,16,25,NaN
17,8,25,0.016883122626246253
3,22,25,NaN
11,14,25,0.243104426336236
6,19,25,0.009138191808191554
6,19,25,0.6054579242635544
3,22,25,0.751155130422976
6,19,25,0.02189254692277703
16,9,25,NaN
7,18,25,0.2784082988342273
13,12,25,0.7741525432089743
15,10,25,NaN
19,6,25,7.481229877736896e-7
12,13,25,0.6311253596222562
13,12,25,0.00022007440033597323
10,15,25,0.005580505275977232
12,13,25,0.7970738800914493
14,11,25,0.04284062892133536
8,17,25,0.20910819076120546
5,20,25,NaN
15,10,25,0.5631028661279108
12,13,25,0.6334299935592971
6,19,25,0.8573424574662173
10,15,25,0.3247140589043045
11,14,25,0.27711952186670386
12,13,25,0.05985213483598586
8,17,25,NaN
5,20,25,0.8673895283120647
4,21,25,NaN
9,16,25,0.49517317979331793
10,15,25,0.06823497317457296
8,17,25,0.12394019271480537
6,19,25,0.03713138400000036
8,17,25,0.027828197784382988
6,19,25,0.11043587508709933
3,22,25,0.5505278272603277
10,15,25,0.6734037797783934
7,18,25,0.0017831052631579714
7,18,25,0.4747782339424708
11,14,25,NaN
12,13,25,2.3145705571086392e-6
8,17,25,NaN
7,18,25,0.31395395753854205
3,22,25,0.004811988483686424
4,21,25,0.02097058734344152
2,23,25,0.5399991833128603
10,14,24,4.361259300854682e-5
10,14,24,0.24057453370157497
11,13,24,0.1449566116356189
15,9,24,NaN
8,16,24,0.10798447305747842
9,15,24,0.13607587061668683
12,12,24,0.017959370146063955
19,5,24,0.0008505086435398172
9,15,24,0.5621529741166056
13,11,24,0.0986124134145065
5,19,24,0.27711952186670386
11,13,24,0.38209986443380334
4,20,24,0.07895835524822598
10,14,24,0.05777681313131297
13,11,24,0.14922125166641897
8,16,24,0.11566802412717841
13,11,24,0.3122247914587968
14,10,24,NaN
9,15,24,NaN
2,22,24,0.04284062892133536
6,18,24,NaN
14,10,24,0.1022633479497511
14,10,24,NaN
16,8,24,0.0001587470629402723
16,8,24,7.7502735499085e-5
16,8,24,0.7470189774604388
14,10,24,NaN
13,11,24,0.0849886023760087
12,12,24,1.8823210416425385e-8
22,2,24,0.04449444769403687
9,15,24,0.27711952186670386
14,10,24,0.3545890738916256
13,11,24,0.7147729245285336
24,0,24,0.00016930577492604962
13,11,24,0.8195944805579212
13,11,24,1.3918756833987124e-13
19,5,24,0.20910819076120546
13,11,24,0.3994536466045877
13,11,24,0.961058322951807
16,8,24,NaN
12,12,24,0.35158382777517355
4,20,24,NaN
12,12,24,NaN
13,11,24,NaN
14,10,24,NaN
6,18,24,0.5399991833128603
10,14,24,0.12413234241620197
8,16,24,0.7106302897733945
15,9,24,4.049163543904831e-5
9,15,24,0.24057453370157497
15,9,24,0.5252214162493315
21,3,24,0.006802996387571849
14,10,24,NaN
16,8,24,0.5241361809989763
6,18,24,0.49517317979331793
10,14,24,0.1187098235679931
2,22,24,0.20910819076120546
20,4,24,NaN
4,20,24,NaN
8,16,24,0.0002048246272074493
10,14,24,0.37860379433309005
13,11,24,NaN
11,13,24,NaN
9,15,24,0.5865178779178963
10,14,24,0.7741525432089743
19,5,24,0.8396228533206177
15,9,24,1.8283654927009627e-6
12,12,24,0.0033040285071258535
16,8,24,0.3987464597142485
11,13,24,0.24057453370157497
9,15,24,NaN
9,15,24,0.02420793861740178
7,17,24,0.3122925782804536
3,21,24,0.21911344367031158
4,20,24,0.15681788281888331
7,17,24,0.04044969721651086
1,23,24,0.6734037797783934
16,8,24,1.542897002001592e-9
14,10,24,NaN
15,9,24,0.27447600061538036
18,6,24,0.08314493052383903
7,17,24,0.4649336203532071
8,16,24,NaN
3,21,24,NaN
7,17,24,0.31395395753854205
16,8,24,0.15045677412268746
7,17,24,0.0889252594028693
15,9,24,NaN
9,15,24,0.6683370608403563
3,21,24,NaN
12,12,24,0.36379129239718105
6,18,24,0.0751066318007664
15,9,24,0.12254074155547566
8,16,24,0.08378649835782316
11,13,24,0.8157868464996881
17,7,24,0.49517317979331793
7,17,24,0.04979327365702434
11,13,24,0.004090871616932862
8,16,24,0.5957238606932879
5,19,24,0.03192348462593804
10,14,24,0.20672575247681282
8,16,24,0.49517317979331793
6,18,24,0.20487207169471564
6,18,24,0.5143473870385556
1,23,24,NaN
17,7,24,0.13607587061668683
9,15,24,0.24057453370157497
7,17,24,0.6311253596222562
3,21,24,NaN
5,19,24,0.6188821910172003
7,17,24,0.08048519849569323
9,15,24,0.27711952186670386
3,21,24,0.0889252594028693
3,21,24,NaN
6,18,24,0.027828197784382988
4,20,24,0.6734037797783934
2,22,24,NaN
2,22,24,0.09821510278538886
1,23,24,0.011503683551313674
3,21,24,NaN
4,20,24,0.31395395753854205
3,21,24,0.49517317979331793
0,24,24,0.4842395808378426
0,24,24,0.3939034568968934
14,9,23,NaN
10,13,23,0.3545890738916256
9,14,23,0.1429026181338168
5,18,23,0.03620712972994191
11,12,23,0.4479232155172413
5,18,23,0.015565671711291711
9,14,23,0.31553736871723803
14,9,23,0.9568675943875191
19,4,23,0.18927737197155803
11,12,23,0.0781372982648582
14,9,23,0.008127758668853905
13,10,23,0.011485528355318408
12,11,23,0.6311253596222562
7,16,23,NaN
10,13,23,0.023425522534346165
12,11,23,0.40172142041279624
15,8,23,NaN
13,10,23,0.49517317979331793
11,12,23,NaN
13,10,23,0.8949845793707153
15,8,23,NaN
16,7,23,0.18051831243523325
11,12,23,0.3545890738916256
15,8,23,0.4277818605647606
15,8,23,0.00012003334104159925
11,12,23,0.9844331900848927
11,12,23,0.6740403783085946
9,14,23,0.5415513419168451
14,9,23,NaN
19,4,23,0.10206050694933322
7,16,23,NaN
7,16,23,0.09986848053786423
9,14,23,NaN
12,11,23,0.20910819076120546
8,15,23,0.07491969387614943
5,18,23,0.0033040285071258535
3,20,23,0.31395395753854205
16,7,23,0.5399991833128603
14,9,23,0.8673895283120647
15,8,23,0.0889252594028693
14,9,23,1.3710814602225525e-5
6,17,23,7.081898451719945e-9
12,11,23,NaN
15,8,23,0.05543605448604756
4,19,23,0.5865178779178963
9,14,23,0.19241731371835152
9,14,23,0.26167224061415967
9,14,23,0.802297557591902
8,15,23,0.12561761538857769
13,10,23,NaN
21,2,23,0.040587612222940765
14,9,23,0.7154611297706338
13,10,23,0.14630855903514603
17,6,23,2.4015038040195176e-5
9,14,23,NaN
12,11,23,NaN
8,15,23,0.18051831243523325
8,15,23,0.9902429731251005
6,17,23,0.22550248955416685
14,9,23,NaN
6,17,23,0.10910766033218691
15,8,23,0.024149425078333342
12,11,23,0.9858284791076382
7,16,23,NaN
9,14,23,1.654689001404552e-5
7,16,23,0.7508159259781308
5,18,23,0.9811196105389223
7,16,23,0.2883419508180637
9,14,23,0.006870935915251964
13,10,23,0.6734037797783934
19,4,23,NaN
6,17,23,NaN
12,11,23,NaN
12,11,23,0.6311253596222562
13,10,23,0.49517317979331793
5,18,23,0.27711952186670386
6,17,23,0.2578191313953244
13,10,23,NaN
13,10,23,0.0033040285071258535
19,4,23,0.26831390214116746
11,12,23,0.11798286066013536
14,9,23,2.6006283313602076e-10
8,15,23,NaN
7,16,23,0.049784193691201066
13,10,23,0.6205211977570494
7,16,23,0.5399991833128603
10,13,23,0.847018481559038
12,11,23,0.045781853556531325
4,19,23,0.4479232155172413
10,13,23,0.9158013531976743
4,19,23,0.1606055595125415
6,17,23,0.7993295003005392
9,14,23,0.1187098235679931
13,10,23,0.03943283426315473
14,9,23,0.41541099834515716
8,15,23,0.54139181216883
10,13,23,NaN
10,13,23,0.9604525435576103
13,10,23,0.3994536466045877
14,9,23,0.0320862846643805
6,17,23,7.88910063177636e-6
15,8,23,0.5865178779178963
13,10,23,0.0016312265842721048
8,15,23,0.3556563165353944
5,18,23,0.06733047183748836
16,7,23,0.2258200276455208
6,17,23,0.03713138400000036
5,18,23,0.9158013531976743
10,13,23,0.3260270702430408
12,11,23,0.049784193691201066
12,11,23,0.9043700483111605
17,6,23,0.05777681313131297
9,14,23,NaN
4,19,23,0.7741525432089743
7,16,23,0.1187098235679931
5,18,23,0.0017831052631579714
5,18,23,0.005168604213268329
8,15,23,0.9011477651240992
6,17,23,0.3994536466045877
11,12,23,NaN
5,18,23,0.03825413978448405
8,15,23,0.11012546660328183
9,14,23,NaN
3,20,23,NaN
7,16,23,NaN
7,16,23,0.1790214222081218
12,11,23,0.21491881491888837
4,19,23,NaN
11,12,23,0.27711952186670386
8,15,23,0.37495161852014286
5,18,23,0.0032057267377043346
4,19,23,0.24057453370157497
4,19,23,0.0034159364626078752
2,21,23,NaN
6,17,23,0.8482012636668623
7,16,23,0.1022633479497511
11,12,23,NaN
13,10,23,0.10417906692261568
9,14,23,0.7741525432089743
2,21,23,0.13901172506332965
4,19,23,0.9158013531976743
5,18,23,0.09530596605255301
8,15,23,0.1802732464547479
1,22,23,0.19986559644991225
8,15,23,0.004739490636704777
4,19,23,0.8161594008705677
7,16,23,NaN
2,21,23,0.006618884199805396
3,20,23,0.5399991833128603
3,20,23,0.6311253596222562
2,21,23,0.0007091847373396289
0,23,23,0.29852053592203515
0,23,23,0.017743973981092967
15,7,22,0.3545890738916256
18,4,22,0.4674487776768189
15,7,22,0.5399991833128603
14,8,22,0.5399991833128603
7,15,22,0.09912846925676018
17,5,22,0.06973189042532497
22,0,22,0.08134954452552273
14,8,22,NaN
6,16,22,NaN
20,2,22,NaN
16,6,22,0.07089891291776529
11,11,22,0.9604525435576103
14,8,22,0.5749004686818984
19,3,22,0.28356862534105315
11,11,22,0.6734037797783934
4,18,22,0.6767801563867267
14,8,22,NaN
11,11,22,0.015565671711291711
16,6,22,0.7911041440697268
11,11,22,0.18097089442989664
7,15,22,0.3994536466045877
7,15,22,NaN
10,12,22,3.9477358157255864e-7
11,11,22,0.07111440838489748
7,15,22,0.008552617305136241
13,9,22,0.8588228645958004
14,8,22,0.06603068221345591
9,13,22,0.004090871616932862
9,13,22,NaN
15,7,22,0.6604416233348317
17,5,22,0.029496550530522848
11,11,22,0.0035350119432258523
6,16,22,0.0019790401709519133
16,6,22,0.022850913208647232
6,16,22,NaN
5,17,22,NaN
7,15,22,0.34216622204006714
9,13,22,0.1022633479497511
20,2,22,0.017959370146063955
12,10,22,NaN
13,9,22,0.9011477651240992
17,5,22,0.5834708413174976
9,13,22,0.12610364888856015
11,11,22,0.31395395753854205
18,4,22,0.9942982452701703
12,10,22,0.6841566274703473
17,5,22,0.1331144802618395
11,11,22,0.9604525435576103
12,10,22,0.023155762863358513
8,14,22,0.7805183272509423
4,18,22,0.5399991833128603
14,8,22,0.24057453370157497
13,9,22,0.9559638706872774
8,14,22,0.9604525435576103
14,8,22,0.8088494498231147
7,15,22,0.050465417556344025
15,7,22,0.08591346897302456
15,7,22,0.5561125484382886
15,7,22,0.4479232155172413
15,7,22,0.15681788281888331
10,12,22,0.7436042216854737
9,13,22,0.09973664716878301
