hfq_lcd_1,hfq_lcd_2,nb_ints,bp_fdr
38,16,54,0.40842411694591346
32,22,54,0.9444012070806406
23,31,54,0.8418168267177661
37,17,54,0.10644627622097674
34,20,54,0.00030841565077408423
38,16,54,0.5773495910338519
37,16,53,0.9640811306520473
32,21,53,NaN
38,15,53,0.2246012663153172
47,6,53,0.613374338752663
34,19,53,0.022527281032129094
39,14,53,0.32938519672643796
35,18,53,0.6629394266610144
37,16,53,0.03025847703180226
35,18,53,0.002561275039271133
27,26,53,0.7602026940028741
37,16,53,0.05295374443847441
41,12,53,0.534054961478336
42,11,53,0.9534911290835386
35,18,53,0.34025584355558786
38,15,53,6.423923103814564e-5
37,16,53,0.0010319921124653047
38,15,53,0.7943141978951035
37,16,53,0.03468779084967369
36,17,53,0.07145593081699719
38,15,53,7.818222576955758e-7
43,10,53,0.5102421023532311
38,15,53,0.03192945815869531
43,10,53,0.06157296618215459
33,20,53,0.014040548778749938
40,13,53,0.24487049277409206
47,6,53,0.21187913375295056
43,10,53,4.390054720674354e-18
29,24,53,0.06736749624189711
36,17,53,0.43055181266669107
44,9,53,0.39365820288251563
39,14,53,0.3147278493122561
33,20,53,0.3900332241531044
41,12,53,0.03973270879120916
26,27,53,0.004638076674204262
29,24,53,0.9759559858481992
35,18,53,0.9097889372969507
32,21,53,0.24299412154726827
38,15,53,2.203273909417169e-11
36,17,53,0.6338375641484159
33,20,53,0.3685372007827589
36,17,53,0.7008553584305408
39,14,53,0.26467896053434414
31,22,53,0.4218024089904139
34,19,53,0.03025847703180226
31,22,53,0.5208172689929056
37,16,53,0.6211047067208528
22,31,53,0.5773495910338519
34,19,53,0.3123133755744413
40,13,53,0.004290535662273801
31,22,53,0.08971488715634926
36,17,53,0.8057158937514802
32,21,53,0.322105312193571
33,20,53,0.006091701711492965
37,16,53,0.03662359628439079
44,9,53,0.8204795116931126
36,17,53,0.997608072328767
41,12,53,0.12196444410581492
30,23,53,0.08115644780417555
34,19,53,0.5460197875560119
31,22,53,0.6454041489437871
47,5,52,0.09331494238381467
32,20,52,0.00413632405351317
34,18,52,0.3147278493122561
32,20,52,0.9097889372969507
34,18,52,0.2679926910813655
46,6,52,0.5604352761583669
38,14,52,0.2500915914753383
38,14,52,6.337378616876791e-10
47,5,52,5.592150896928502e-8
33,19,52,0.5837507502378533
33,19,52,0.3811767769508351
30,22,52,0.17451169429554708
28,24,52,0.24299412154726827
36,16,52,0.021039982394975683
36,16,52,0.4389759442456205
33,19,52,0.6211047067208528
39,13,52,0.0018898787014572944
28,24,52,8.501331156066493e-5
33,19,52,0.3894656020261027
39,13,52,8.031436418240649e-19
39,13,52,0.04579368116843111
35,17,52,0.05514811753220416
33,19,52,NaN
49,3,52,2.307623684545626e-7
40,12,52,0.016352394412106192
25,27,52,0.4581991234357447
29,23,52,0.35163936320323114
42,10,52,0.39365820288251563
37,15,52,6.231646007705556e-5
40,12,52,0.005193038675569355
36,16,52,0.09331494238381467
40,12,52,0.18954435977489292
38,14,52,0.0038567254614503763
39,13,52,0.3147278493122561
25,27,52,NaN
34,18,52,NaN
43,9,52,0.335632712857429
37,15,52,0.8308537626452537
36,16,52,0.005890510991034401
45,7,52,0.000593346476498833
41,11,52,0.5629320738396285
39,13,52,0.6313040216593364
37,15,52,0.2770589453938832
51,1,52,0.8255848148692185
37,15,52,0.05980175738179032
37,15,52,0.2770589453938832
33,19,52,0.7287224793866129
35,17,52,1.2523046249342277e-5
24,28,52,0.002333293795909444
30,22,52,0.008329596731708584
42,10,52,NaN
31,21,52,0.0912277604928419
33,19,52,0.9097889372969507
31,21,52,0.003086320859337252
35,17,52,0.03446881800167342
27,25,52,0.8617097556108892
35,17,52,0.24299412154726827
46,6,52,0.9242968202163611
33,19,52,1.2101681969975176e-5
28,24,52,0.15534474834498616
37,15,52,0.03991365183517864
37,15,52,0.15769819274529215
23,29,52,0.0005273548947307331
38,13,51,0.2578686869035929
39,12,51,NaN
31,20,51,0.9790344818852962
38,13,51,0.0661330024587312
29,22,51,0.07942871021298448
30,21,51,0.8418168267177661
46,5,51,0.8617097556108892
38,13,51,0.0045642364033263855
30,21,51,0.534054961478336
37,14,51,0.03971012006341676
31,20,51,0.6211047067208528
35,16,51,NaN
31,20,51,NaN
36,15,51,0.00028821050739279207
30,21,51,0.0002558202987220582
33,18,51,0.00848239527090016
28,23,51,0.015918114124453247
35,16,51,0.5825510987324126
40,11,51,0.0007520882096386291
33,18,51,0.00569242947213173
37,14,51,0.004717652659047982
37,14,51,0.005930112001500019
33,18,51,0.11227783504162153
39,12,51,0.26195765030136214
37,14,51,0.5582486682344593
32,19,51,0.08115644780417555
38,13,51,0.06058247105517931
38,13,51,0.05295374443847441
34,17,51,0.9941692455764074
36,15,51,0.3130234202175686
34,17,51,0.2103322530691506
33,18,51,1.5392207443976368e-11
34,17,51,0.39365820288251563
33,18,51,0.03973270879120916
46,5,51,5.670950455889849e-6
34,17,51,1.6618455037379196e-9
24,27,51,0.8282758181659382
34,17,51,0.6947847776989542
30,21,51,0.14883430349549986
37,14,51,0.7659187175498298
32,19,51,0.09474299427892564
37,14,51,0.27577116867779755
36,15,51,0.04477018850579075
32,19,51,0.0031974065762979923
34,17,51,0.8949950374154003
30,21,51,0.10644627622097674
41,10,51,0.9444012070806406
29,22,51,0.4869472780660612
41,10,51,0.7543737329974717
38,13,51,NaN
26,25,51,NaN
37,14,51,0.17431151276847076
27,24,51,0.02729859940952053
34,17,51,0.9149473530460539
35,16,51,0.05849252884763832
30,21,51,0.8791469822960243
40,10,50,0.005827491062071712
40,10,50,0.8660664244732502
43,7,50,5.7546639041784024e-9
41,9,50,0.449266540729465
34,16,50,NaN
36,14,50,0.0443964505305989
31,19,50,0.00020541808979818721
25,25,50,0.18561760226461765
32,18,50,0.008257659495157643
31,19,50,0.05650800273655461
28,22,50,0.7943788298637579
34,16,50,0.0637380433125441
25,25,50,NaN
37,13,50,0.053628099484108536
37,13,50,0.8791469822960243
31,19,50,0.8814483180757753
30,20,50,0.06058247105517931
33,17,50,0.4775567961122742
29,21,50,0.02389053631919939
28,22,50,0.3147278493122561
32,18,50,0.0022966799698562
31,19,50,0.02611284212389445
38,12,50,0.005950123105853739
39,11,50,0.2040995673868783
36,14,50,0.12414574060945381
25,25,50,2.5096898110353385e-6
31,19,50,0.02126955611126622
16,34,50,NaN
35,15,50,0.08115644780417555
33,17,50,0.002532103920408754
33,17,50,0.2770589453938832
38,12,50,0.017098839926401415
33,17,50,0.06058247105517931
36,14,50,NaN
35,15,50,0.22599294272578468
29,21,50,0.08115644780417555
35,15,50,0.27398823185029497
36,14,50,0.35163936320323114
27,23,50,1.2451851283762713e-5
42,8,50,0.2044253704830299
37,13,50,2.2201129586775402e-5
40,10,50,0.0025972611989752256
40,10,50,NaN
37,13,50,0.9097889372969507
31,19,50,0.9354546420580792
31,19,50,0.8194984205932987
26,24,50,0.09688067521429479
36,14,50,0.00011028621657544232
35,15,50,0.05797710760799461
42,8,50,0.7406306888463495
29,21,50,0.6483072209518189
30,20,50,0.00018946815254008574
38,12,50,0.6314003666345329
38,12,50,0.9187011512211407
36,14,50,0.1036941482918476
32,18,50,0.00032198495612411894
31,19,50,NaN
37,13,50,0.036411748182285014
35,15,50,0.8653601395728225
36,14,50,0.07290489632911061
30,20,50,0.37122261031288056
36,14,50,0.04043447581097796
38,12,50,0.4389759442456205
31,19,50,NaN
36,14,50,0.005900325306620501
40,10,50,0.10644627622097674
23,27,50,0.6417525190154494
28,22,50,NaN
30,20,50,0.10239901830345585
28,22,50,0.022571510107679344
29,21,50,0.7351022872357142
23,27,50,0.534054961478336
37,12,49,0.962032138983051
34,15,49,NaN
35,14,49,0.2770589453938832
40,9,49,0.27668974242808675
37,12,49,0.35163936320323114
30,19,49,0.009592987805076348
39,10,49,0.4295905535216539
25,24,49,0.0778537644272422
33,16,49,0.6211047067208528
27,22,49,0.39365820288251563
19,30,49,0.00011314508942369453
26,23,49,0.7008553584305408
31,18,49,0.6953418717946047
40,9,49,6.576482949822035e-8
37,12,49,0.39365820288251563
32,17,49,1.5138793547032012e-10
37,12,49,0.0008728202021977908
34,15,49,0.39365820288251563
41,8,49,0.004868630308563196
32,17,49,0.685431344769164
29,20,49,0.574651292523334
40,9,49,5.141721165073909e-7
34,15,49,0.011625908468073121
30,19,49,0.5846920714377264
35,14,49,0.9187709968394847
33,16,49,0.18561760226461765
31,18,49,0.9162752269617394
33,16,49,1.3455271012912256e-6
39,10,49,0.021068788362139126
30,19,49,0.0047048811481857754
32,17,49,1.5124965763644204e-12
36,13,49,0.5862043935844937
33,16,49,0.005100602238806189
29,20,49,0.02657813425952978
32,17,49,0.3147278493122561
33,16,49,0.010693459493463094
37,12,49,0.9592427160992576
37,12,49,0.6998873328895899
25,24,49,0.7684751025672732
33,16,49,0.4389759442456205
34,15,49,0.7351022872357142
39,10,49,0.876223244374726
42,7,49,0.05295374443847441
36,13,49,0.7351022872357142
29,20,49,0.504673642270194
35,14,49,0.4869472780660612
40,9,49,0.8201696774923006
36,13,49,0.03468779084967369
32,17,49,0.0036289019938279023
43,6,49,0.3147278493122561
28,21,49,0.3147278493122561
44,5,49,0.013983976781861194
32,17,49,0.534054961478336
28,21,49,0.7778624643784646
28,21,49,0.6211047067208528
26,23,49,NaN
32,17,49,0.08098125545903981
34,15,49,0.02065366927549042
46,3,49,0.17331580875042638
31,18,49,0.9444012070806406
33,16,49,0.5746497851825884
32,17,49,0.8949950374154003
39,10,49,0.3772726935607227
28,21,49,0.23283114601553453
39,10,49,0.00014065419278479053
27,22,49,0.3285335574629799
40,9,49,0.534054961478336
32,17,49,NaN
30,19,49,0.06370194874906206
28,21,49,0.16690228098234386
35,14,49,0.136147593877268
34,15,49,0.09209557800493404
24,25,49,NaN
24,25,49,0.5038063536427774
36,13,49,0.08115644780417555
35,14,49,8.53374996633272e-6
33,16,49,0.4569140895049978
27,21,48,0.2812806371937674
30,18,48,NaN
33,15,48,1.0723859571430023e-6
34,14,48,0.39365820288251563
34,14,48,0.005688108348435771
38,10,48,0.8949950374154003
39,9,48,0.4354301318992658
34,14,48,0.18561760226461765
32,16,48,8.995431091103027e-5
30,18,48,0.4709482457583038
41,7,48,3.2403542680121954e-7
32,16,48,0.8418168267177661
38,10,48,0.4389759442456205
28,20,48,NaN
34,14,48,0.21187913375295056
34,14,48,0.2770589453938832
35,13,48,0.08649479085685886
33,15,48,NaN
39,9,48,NaN
31,17,48,0.002296613324366226
28,20,48,0.019582362947367808
32,16,48,0.06058247105517931
41,7,48,0.7495075522714422
34,14,48,7.599754528904018e-5
42,6,48,0.21187913375295056
42,6,48,0.31829841346407167
29,19,48,0.04936160547886079
36,12,48,0.9241233647105888
28,20,48,0.7351022872357142
32,16,48,0.0028776492360505926
31,17,48,0.4869472780660612
31,17,48,NaN
30,18,48,0.534054961478336
28,20,48,0.009983921793503617
32,16,48,0.583929127406625
30,18,48,0.20698438637902047
23,25,48,0.03468779084967369
25,23,48,0.14529431935931175
32,16,48,0.09331494238381467
36,12,48,0.0004930026723591018
38,10,48,5.504288975776026e-14
33,15,48,0.13547229868800428
36,12,48,0.007928528029386827
41,7,48,0.9749834651108517
31,17,48,2.946196470258146e-7
28,20,48,0.3321956201166489
23,25,48,0.4869472780660612
34,14,48,NaN
27,21,48,NaN
42,6,48,0.7659187175498298
33,15,48,0.9330908782212182
35,13,48,0.004717652659047982
22,26,48,0.008926502520679601
35,13,48,1.7945229645166505e-7
43,5,48,0.6184670393434103
28,20,48,0.10693967980283653
22,26,48,0.3905096383633046
33,15,48,0.013595179396091573
30,18,48,0.00031409718232268153
24,24,48,0.2176788503574326
15,33,48,0.9336743037628588
20,28,48,0.4310700291468513
32,15,47,0.4869472780660612
32,15,47,0.3147278493122561
31,16,47,0.43206543150779025
29,18,47,0.0030671357445065466
25,22,47,0.4869472780660612
30,17,47,0.4869472780660612
40,7,47,0.9444012070806406
38,9,47,0.01258183573404117
34,13,47,0.09193115395169925
36,11,47,0.9154602733481624
35,12,47,0.456623148071165
33,14,47,0.3147278493122561
38,9,47,5.418218048704617e-6
34,13,47,0.004170341766444186
30,17,47,0.4869472780660612
31,16,47,NaN
27,20,47,0.27714268683548254
30,17,47,0.5107858915604683
28,19,47,0.4869472780660612
30,17,47,0.6136456705443665
35,12,47,9.429551272039178e-13
37,10,47,0.00033330209991683533
30,17,47,0.8460190874791085
32,15,47,8.614278383701133e-8
33,14,47,0.49246329650426357
28,19,47,0.03973270879120916
34,13,47,0.6326533170055842
24,23,47,0.35163936320323114
36,11,47,0.017312988704594627
25,22,47,0.3343227999826278
32,15,47,0.007455746262001004
41,6,47,0.012134513534463088
33,14,47,0.013074668398519352
36,11,47,0.006091701711492965
35,12,47,0.5773495910338519
29,18,47,0.0051071526513414706
33,14,47,NaN
33,14,47,0.5624100504369717
27,20,47,0.10775522786450861
28,19,47,0.5773495910338519
27,20,47,NaN
30,17,47,0.0003746184614474632
34,13,47,0.20895635091179635
32,15,47,0.32102786153717805
27,20,47,0.21187131874395268
26,21,47,NaN
30,17,47,0.6211047067208528
28,19,47,0.7008553584305408
32,15,47,0.7659187175498298
31,16,47,0.18561760226461765
28,19,47,0.3068421875994846
39,8,47,0.04357114863057928
32,15,47,0.23810898987582904
34,13,47,0.5275636318702897
28,19,47,0.18095263822130916
38,9,47,0.2455917938955161
32,15,47,0.004812768265524112
27,20,47,0.21187913375295056
33,14,47,0.37474598978514423
33,14,47,0.7139834203208217
31,16,47,0.26518935113796993
35,12,47,0.09381220102160279
28,19,47,NaN
13,34,47,0.7659187175498298
33,13,46,0.3620401900176922
40,6,46,0.035854017974550616
23,23,46,0.10644627622097674
35,11,46,0.03468779084967369
24,22,46,0.2770589453938832
34,12,46,0.21187913375295056
34,12,46,0.24865607016392338
29,17,46,0.6489031231042309
35,11,46,0.6699575414640252
21,25,46,0.32014400260666914
39,7,46,0.35163936320323114
28,18,46,0.6519454355730566
36,10,46,2.497063923676989e-7
33,13,46,0.21187913375295056
31,15,46,0.004544567465357112
38,8,46,4.1582121200411206e-7
29,17,46,0.07662583392865217
35,11,46,0.44264472153614165
26,20,46,NaN
30,16,46,0.16519421670974485
30,16,46,0.2047175131262922
24,22,46,0.3671028133277032
33,13,46,0.5777319772469923
32,14,46,0.12196444410581492
40,6,46,0.06988872661807305
38,8,46,0.3435766913623852
27,19,46,0.10811498614118951
38,8,46,0.24546861242543627
30,16,46,0.6629394266610144
20,26,46,0.2929843592054458
36,10,46,8.950333819044746e-19
34,12,46,0.015739357409861005
28,18,46,0.27186014517216234
35,11,46,0.7324208717641337
30,16,46,0.7008553584305408
36,10,46,0.004274430178477117
32,14,46,0.2513703272219594
36,10,46,0.24299412154726827
35,11,46,0.08031529154146733
33,13,46,0.4869472780660612
32,14,46,0.06042359724563331
30,16,46,0.00012800188291990555
29,17,46,0.5773495910338519
30,16,46,0.16863492313376402
28,18,46,0.922483585895465
23,23,46,0.4395240275756149
27,19,46,0.8418168267177661
24,22,46,0.5773495910338519
35,11,46,NaN
35,11,46,0.9534911290835386
33,13,46,0.01123130087585235
36,10,46,0.3083540982065866
32,14,46,1.1323727595367467e-6
22,24,46,0.8949950374154003
35,11,46,0.03144076738024158
37,9,46,0.1907846511669067
22,24,46,0.007958249978721955
30,16,46,0.3147278493122561
32,14,46,0.00011656667654182181
27,19,46,0.7351022872357142
28,18,46,7.840711192499331e-11
34,12,46,0.922483585895465
29,17,46,0.7950970460238699
41,5,46,9.687293928964458e-5
37,9,46,0.20493012970001898
28,18,46,0.9049375947115772
35,11,46,0.0018748713914453216
30,16,46,NaN
35,11,46,0.7943141978951035
23,23,46,0.31606371454142534
17,29,46,0.0013632314584414132
35,11,46,0.7943141978951035
31,15,46,5.493629001721356e-7
19,27,46,NaN
27,19,46,0.6629394266610144
38,7,45,0.161264881038212
32,13,45,0.07515085293001939
33,12,45,0.15221324368243186
38,7,45,0.0017248845198042024
37,8,45,0.49434005977379214
34,11,45,4.111514055876262e-11
14,31,45,0.15728607972969824
33,12,45,2.82075194107049e-5
20,25,45,NaN
33,12,45,0.0027186244937395768
36,9,45,0.18561760226461765
33,12,45,0.6211047067208528
35,10,45,0.42836050582760016
32,13,45,0.015222058454607432
30,15,45,0.18561760226461765
38,7,45,0.6211047067208528
34,11,45,NaN
30,15,45,0.05512578833776715
27,18,45,0.7086632829922653
31,14,45,0.03690209423285311
33,12,45,0.19896617683283216
34,11,45,0.4467122159921034
35,10,45,0.18561760226461765
37,8,45,0.03025847703180226
29,16,45,0.7008553584305408
35,10,45,0.8690038963058293
34,11,45,0.07911938674694165
29,16,45,0.6629338933380231
30,15,45,0.32576472241741955
27,18,45,0.007537616840122625
31,14,45,0.054056288239737536
20,25,45,NaN
36,9,45,0.06913761913922507
24,21,45,0.26262243329031243
22,23,45,0.2713187528132963
38,7,45,0.023679335076771967
32,13,45,0.8863990877047787
35,10,45,8.589737197523494e-5
30,15,45,0.7351022872357142
34,11,45,0.24299412154726827
37,8,45,0.39365820288251563
33,12,45,0.8823973817820978
32,13,45,0.7675050363022925
39,6,45,6.630501838289335e-12
26,19,45,0.2615665167772538
38,7,45,0.03468779084967369
36,9,45,0.02735767438430952
37,8,45,0.016352394412106192
26,19,45,0.8131908592957368
32,13,45,0.06988872661807305
33,12,45,0.05295374443847441
36,9,45,0.21187913375295056
31,14,45,0.20746047429160588
31,14,45,0.8204795116931126
32,13,45,0.8418168267177661
29,16,45,0.19456678202584296
23,22,45,NaN
22,23,45,0.1054869706776765
30,15,45,0.11524915175730831
33,12,45,0.0004358122312111545
38,7,45,1.415032061858637e-14
25,20,45,2.6550196367666183e-6
25,20,45,0.11417773896611275
25,20,45,0.001440939975079265
30,15,45,0.6653674959233236
31,14,45,0.047070761807296295
36,9,45,0.9066373334891084
28,17,45,0.9407576339762508
29,16,45,0.009053720645774066
32,13,45,0.8617097556108892
30,15,45,NaN
39,6,45,2.3768219441144237e-11
36,9,45,0.7008553584305408
16,29,45,0.26824654735208353
29,16,45,3.0428407505528773e-10
32,12,44,0.24238182773171021
26,18,44,NaN
36,8,44,0.0031063196187324157
32,12,44,0.251473788472341
27,17,44,NaN
34,10,44,0.01818223481731537
35,9,44,0.5384359648337222
32,12,44,0.6659815231587036
29,15,44,NaN
34,10,44,0.4869472780660612
37,7,44,0.023478970501129702
36,8,44,0.0008550621301204734
27,17,44,0.2770589453938832
33,11,44,0.022641636257990223
28,16,44,0.021160714531699817
23,21,44,0.8208942499118995
29,15,44,0.08115644780417555
36,8,44,0.6002132814819242
31,13,44,0.12287301218043391
32,12,44,3.587313052502077e-10
36,8,44,0.7260591152548667
34,10,44,0.3147278493122561
37,7,44,0.3912300971339209
28,16,44,0.004382852071304767
33,11,44,0.0003085070178292836
33,11,44,0.012526414152948515
31,13,44,0.23709814895915748
31,13,44,0.9058125858901228
19,25,44,0.0021873979881671013
33,11,44,0.21397087031898512
27,17,44,0.6463714254228686
26,18,44,NaN
35,9,44,0.3972983905834698
37,7,44,0.5520464478176351
33,11,44,0.02611284212389445
32,12,44,0.6629394266610144
35,9,44,0.006802761464986573
32,12,44,0.9941692455764074
34,10,44,0.7074708433927323
38,6,44,0.0006594357772780841
22,22,44,4.641644332070422e-6
30,14,44,0.057781903258978765
32,12,44,0.9324991336750846
35,9,44,0.05411389779539396
22,22,44,NaN
30,14,44,0.022561589470755653
30,14,44,NaN
24,20,44,0.42102044740175937
34,10,44,0.010643632658170213
32,12,44,0.003094831777528298
35,9,44,4.714491381972188e-5
34,10,44,0.6900167641087359
29,15,44,0.30946278204149524
36,8,44,1.2882915127149146e-7
34,10,44,0.03973270879120916
26,18,44,0.9433838434474966
23,21,44,0.7659187175498298
29,15,44,0.4389759442456205
31,13,44,0.19405820654359046
37,7,44,0.00665919678212716
27,17,44,5.458106535472408e-6
31,13,44,0.7008553584305408
27,17,44,0.3147278493122561
33,11,44,0.0034880307752998873
25,19,44,0.021436593518456462
32,12,44,0.161264881038212
28,16,44,0.3147278493122561
37,7,44,0.26599804696669677
35,9,44,0.035509824938774505
29,15,44,0.4869472780660612
32,12,44,0.33935533012583835
25,19,44,0.33219032755590167
30,14,44,0.6629394266610144
22,22,44,0.534054961478336
26,18,44,0.6629394266610144
32,12,44,0.03468779084967369
22,22,44,0.35163936320323114
28,16,44,0.00011731680403507341
33,11,44,0.9240759534201053
30,14,44,0.7659187175498298
26,18,44,0.3147278493122561
29,15,44,0.161264881038212
22,22,44,0.003775585479504355
27,17,44,0.022641636257990223
38,6,44,0.05295374443847441
37,7,44,0.04907930462332864
24,20,44,0.6629394266610144
31,13,44,4.2751452330425826e-5
33,11,44,0.011625908468073121
33,11,44,0.962032138983051
31,13,44,NaN
23,21,44,0.30578146938912293
22,22,44,0.41007916708459535
32,12,44,0.9942048444326647
24,20,44,0.4655949680887405
31,13,44,0.009708197960407164
26,18,44,0.35163936320323114
27,17,44,0.161264881038212
33,10,43,0.49804831204488964
27,16,43,0.03025847703180226
33,10,43,NaN
35,8,43,0.7659187175498298
21,22,43,0.12888663609493425
32,11,43,0.12196444410581492
34,9,43,0.5773495910338519
27,16,43,0.05295374443847441
38,5,43,0.24299412154726827
35,8,43,0.33358412651039077
27,16,43,0.9097889372969507
34,9,43,0.0345242467642246
26,17,43,0.19641180373940717
32,11,43,1.2935750480571656e-5
29,14,43,0.7351022872357142
38,5,43,0.023835222550335218
31,12,43,0.9206301203953635
24,19,43,8.797754520062033e-7
27,16,43,0.5993023815062103
36,7,43,9.351218288159817e-15
33,10,43,0.16423946651361906
28,15,43,1.2488078963623525e-12
33,10,43,0.0328734589944548
36,7,43,0.11657167632581984
27,16,43,NaN
25,18,43,0.24299412154726827
31,12,43,0.3147278493122561
27,16,43,0.39652774788638256
32,11,43,0.9827637340941433
32,11,43,1.7896832298819578e-6
25,18,43,0.9242968202163611
30,13,43,8.996144329633815e-10
26,17,43,0.8791469822960243
31,12,43,0.07285529413567966
28,15,43,0.35163936320323114
24,19,43,0.6362127144071896
22,21,43,7.56823163958634e-12
34,9,43,0.045946027748132785
27,16,43,NaN
32,11,43,0.9161513545350418
26,17,43,0.04474538029785068
34,9,43,0.44721153971573574
30,13,43,0.43459363106785515
22,21,43,0.8949950374154003
28,15,43,1.7450834185635392e-8
31,12,43,0.7008553584305408
28,15,43,0.080381854877964
37,6,43,0.3147278493122561
31,12,43,1.4037421776365806e-5
23,20,43,0.04379146026582028
31,12,43,0.6211047067208528
25,18,43,0.12196444410581492
16,27,43,NaN
36,7,43,0.00035000693856590044
35,8,43,0.8201404252653226
27,16,43,0.9762294985090559
31,12,43,0.7659187175498298
28,15,43,0.03025847703180226
16,27,43,0.12196444410581492
27,16,43,0.7351022872357142
24,19,43,0.9534911290835386
34,9,43,0.01626297786600214
24,19,43,0.994532212768914
33,10,43,4.641644332070422e-6
29,14,43,0.14080710657571024
39,4,43,0.00015445494991701313
27,16,43,0.002739462495135623
23,20,43,0.5866687926855916
26,17,43,0.5458850297194189
23,20,43,0.6211047067208528
33,10,43,5.002819862571971e-6
28,15,43,0.00018647597621059282
22,21,43,0.383286363868932
30,13,43,0.07167510471843279
30,13,43,0.2617572168974066
33,10,43,0.06096346055412966
34,9,43,0.3217816327104471
29,14,43,0.6211047067208528
34,9,43,0.00014153417542283166
29,14,43,0.12446943669077784
30,13,43,0.21187913375295056
16,27,43,0.03468779084967369
35,8,43,0.5120959007352743
23,20,43,0.35163936320323114
33,10,43,0.022796350489448246
29,13,42,0.06058247105517931
34,8,42,0.00012276677071088585
32,10,42,0.0005492565281246233
24,18,42,0.28273275094969785
30,12,42,0.24299412154726827
24,18,42,0.02426961084199909
26,16,42,0.7792433703295976
29,13,42,0.9097889372969507
30,12,42,0.032334477917913954
30,12,42,0.013595179396091573
35,7,42,0.14080710657571024
29,13,42,0.7008553584305408
30,12,42,0.161264881038212
30,12,42,6.328075664513723e-5
34,8,42,0.7659187175498298
36,6,42,0.7061086073030828
28,14,42,0.722345025055238
35,7,42,0.00553479607332569
30,12,42,4.799254046648882e-7
32,10,42,0.3846498949596014
28,14,42,NaN
27,15,42,0.036313297629782755
34,8,42,NaN
34,8,42,6.423923103814564e-5
34,8,42,0.6482712246011344
31,11,42,0.8382444459381468
28,14,42,0.8949950374154003
29,13,42,0.10644627622097674
27,15,42,0.6632238971162197
29,13,42,4.867419760343759e-6
36,6,42,0.5472064595717566
34,8,42,NaN
22,20,42,NaN
18,24,42,0.01823224826209018
29,13,42,0.40569752972724554
29,13,42,0.0027584650087764916
26,16,42,0.6624664906720489
36,6,42,0.18387707301248576
32,10,42,0.6381767944488971
29,13,42,0.011611441582314279
23,19,42,0.0013483258643290563
32,10,42,0.3068421875994846
30,12,42,0.7459974181506166
34,8,42,0.14080710657571024
25,17,42,0.049580502340901854
28,14,42,0.8204795116931126
23,19,42,0.5164194987623703
36,6,42,2.3106823145855553e-26
34,8,42,0.9994978448196823
24,18,42,2.9057695729998956e-6
31,11,42,0.49544384553011667
32,10,42,0.35163936320323114
17,25,42,NaN
23,19,42,0.4389759442456205
28,14,42,0.032324799095507034
33,9,42,0.0009258247330421677
25,17,42,0.534054961478336
31,11,42,0.7529922418824272
33,9,42,NaN
27,15,42,0.007390923861542834
23,19,42,NaN
32,10,42,0.8290752304125107
23,19,42,0.7659187175498298
21,21,42,0.7008553584305408
26,16,42,0.16301594744789258
32,10,42,0.03890063642363308
35,7,42,0.19048402413416282
27,15,42,0.005226529802953246
27,15,42,0.161264881038212
31,11,42,0.991808263676121
33,9,42,0.31531746026459995
31,11,42,0.534054961478336
34,8,42,0.2017328219390691
32,10,42,0.7943141978951035
27,15,42,NaN
32,10,42,0.21187913375295056
25,17,42,NaN
27,15,42,0.14080710657571024
22,20,42,5.206537580648444e-9
29,13,42,0.0054879727324321625
27,15,42,4.1199981109892076e-5
21,21,42,0.007908670746907395
28,14,42,0.8319463304154271
33,9,42,0.03468779084967369
27,15,42,0.3586990356994355
38,4,42,0.14080710657571024
33,9,42,0.4869472780660612
17,25,42,0.02470231578586086
25,17,42,0.3147278493122561
29,13,42,0.8000218350692097
20,22,42,0.634178857127113
22,20,42,0.6273935002324462
26,16,42,NaN
32,9,41,0.10644627622097674
27,14,41,0.142200984685383
36,5,41,0.922483585895465
26,15,41,0.01615993639097901
29,12,41,0.0077233181991708715
24,17,41,0.35163936320323114
26,15,41,0.002655903327715625
34,7,41,0.0017281641452881432
36,5,41,0.1523359697826881
32,9,41,NaN
29,12,41,0.06243812760994956
37,4,41,0.09331494238381467
17,24,41,0.008244030721965374
31,10,41,0.00413632405351317
34,7,41,0.6919028561685525
19,22,41,NaN
22,19,41,0.0025644290010239084
30,11,41,0.0018018809676863883
28,13,41,0.8742961525070424
28,13,41,2.627724059033768e-7
27,14,41,0.6211047067208528
33,8,41,0.2008163581533918
21,20,41,0.7943141978951035
27,14,41,0.009712224723372548
29,12,41,0.4674199662468056
24,17,41,0.8508496508809569
32,9,41,0.7659187175498298
25,16,41,0.24299412154726827
24,17,41,0.5888090926381585
31,10,41,0.2341371246879056
32,9,41,0.35163936320323114
30,11,41,0.6629394266610144
28,13,41,0.5773495910338519
32,9,41,0.9444012070806406
29,12,41,NaN
28,13,41,0.08115644780417555
26,15,41,0.18561760226461765
25,16,41,0.6452011744321725
13,28,41,NaN
28,13,41,0.06058247105517931
29,12,41,0.05295374443847441
15,26,41,0.37216679378129597
32,9,41,0.534054961478336
21,20,41,0.24679232197669376
27,14,41,0.7943141978951035
27,14,41,0.003178350581099375
32,9,41,8.143790838839286e-11
30,11,41,0.653397872531124
22,19,41,0.1917752211236739
29,12,41,0.026728440494197953
24,17,41,0.01818223481731537
34,7,41,7.122712835658242e-8
30,11,41,0.8949950374154003
24,17,41,8.519971664269454e-5
