hfq_lcd_1,hfq_lcd_2,nb_ints,bp_fdr
5,1,6,0.23998440172325927
4,2,6,NaN
6,0,6,0.8185843942460208
5,1,6,0.875520917526519
6,0,6,0.03230741676234196
5,1,6,0.37233163898442356
5,1,6,NaN
2,4,6,0.9386584804555573
6,0,6,0.8185843942460208
5,1,6,0.7925166447343686
4,2,6,0.31128496075105533
6,0,6,0.5757595332036677
4,2,6,0.6185582093370283
4,2,6,NaN
4,2,6,NaN
4,2,6,NaN
6,0,6,0.03260787912805976
5,1,6,0.15145863890824734
3,3,6,0.15921953565114888
5,1,6,NaN
3,3,6,0.0487461522307463
3,3,6,NaN
2,4,6,NaN
2,4,6,NaN
3,3,6,0.5170897945552569
5,1,6,NaN
5,1,6,0.483768449142263
3,3,6,0.11835585687382275
4,2,6,NaN
5,1,6,0.5757595332036677
5,1,6,0.9747128701728911
4,2,6,NaN
5,1,6,NaN
2,4,6,0.7925166447343686
4,2,6,0.6613966634587408
6,0,6,NaN
5,1,6,0.531729986764269
3,3,6,NaN
3,3,6,NaN
5,1,6,NaN
5,1,6,0.2736599385245901
6,0,6,NaN
5,1,6,0.1376319999999998
3,3,6,NaN
1,5,6,NaN
6,0,6,0.15921953565114888
5,1,6,NaN
3,3,6,0.43614794933242046
5,1,6,NaN
5,1,6,NaN
2,4,6,NaN
4,2,6,0.390088581715401
4,2,6,NaN
5,1,6,NaN
6,0,6,0.6990667746156102
5,1,6,0.9575474895112371
2,4,6,0.9079098270401949
4,2,6,NaN
5,1,6,0.6613966634587408
4,2,6,0.483768449142263
4,2,6,NaN
2,4,6,0.17454458411087057
5,1,6,0.6185582093370283
4,2,6,0.9209789316492126
6,0,6,NaN
2,4,6,0.43614794933242046
3,3,6,NaN
6,0,6,0.2736599385245901
2,4,6,0.03230741676234196
3,3,6,0.6990667746156102
5,1,6,0.893076864532752
4,2,6,NaN
6,0,6,NaN
4,2,6,NaN
4,2,6,0.1637894687735458
6,0,6,NaN
4,2,6,0.6613966634587408
5,1,6,0.0003849949378408854
4,2,6,NaN
3,3,6,NaN
4,2,6,0.7332177371595686
3,3,6,0.8395040133151549
4,2,6,0.980101638801523
3,3,6,0.34926187684352356
5,1,6,NaN
4,2,6,NaN
4,2,6,0.09231492850715031
3,3,6,NaN
6,0,6,NaN
6,0,6,0.6990667746156102
6,0,6,0.027150137488542374
5,1,6,0.8770122193000203
3,3,6,0.07343400068766491
6,0,6,0.1376319999999998
6,0,6,NaN
5,1,6,NaN
6,0,6,0.7656419555930306
3,3,6,0.6990667746156102
4,2,6,0.5757595332036677
3,3,6,NaN
4,2,6,0.9614248710601718
2,4,6,NaN
6,0,6,0.20936945520216732
3,3,6,NaN
5,1,6,0.483768449142263
5,1,6,0.9669010309648487
5,1,6,0.0037914093054994256
5,1,6,NaN
4,2,6,0.5235575948742167
5,1,6,NaN
2,4,6,0.11835585687382275
4,2,6,NaN
4,2,6,0.8776207124053833
5,1,6,NaN
3,3,6,NaN
1,5,6,NaN
5,1,6,0.5354499341140203
5,1,6,NaN
4,2,6,NaN
6,0,6,0.2736599385245901
2,4,6,NaN
1,5,6,0.7925166447343686
3,3,6,0.11835585687382275
5,1,6,0.20570427511563302
6,0,6,NaN
4,2,6,NaN
4,2,6,NaN
5,1,6,0.7641629005282548
4,2,6,0.6385950555201507
5,1,6,0.0020807883358474693
4,2,6,NaN
4,2,6,NaN
5,1,6,0.20936945520216732
6,0,6,NaN
4,2,6,0.2823533028831827
6,0,6,0.23998440172325927
5,1,6,NaN
4,2,6,NaN
2,4,6,0.11835585687382275
3,3,6,NaN
6,0,6,0.6185582093370283
4,2,6,0.3414025326244797
2,4,6,NaN
2,4,6,0.6613966634587408
5,1,6,0.43174600823559717
6,0,6,0.2459595189144923
6,0,6,NaN
4,2,6,NaN
3,3,6,0.9686139634526727
2,4,6,0.31128496075105533
3,3,6,NaN
5,1,6,0.8770122193000203
3,3,6,0.20936945520216732
4,2,6,NaN
4,2,6,NaN
3,3,6,NaN
5,1,6,NaN
6,0,6,NaN
4,2,6,NaN
4,2,6,0.8166214400539077
4,2,6,0.483768449142263
2,4,6,0.390088581715401
5,1,6,NaN
6,0,6,0.03782247324613561
4,2,6,NaN
6,0,6,NaN
5,1,6,0.390088581715401
6,0,6,NaN
2,4,6,NaN
2,4,6,0.531729986764269
5,1,6,0.9209789316492126
5,1,6,2.908860950331374e-5
3,3,6,0.6185582093370283
4,2,6,NaN
5,1,6,NaN
2,4,6,NaN
5,1,6,NaN
4,2,6,0.09335262754773933
4,2,6,NaN
5,1,6,0.09233697382717015
4,2,6,0.022788573734112794
6,0,6,0.43614794933242046
6,0,6,NaN
4,2,6,NaN
4,2,6,0.8395040133151549
5,1,6,0.2736599385245901
4,2,6,NaN
4,2,6,0.8481112061202601
6,0,6,NaN
5,1,6,NaN
3,3,6,0.8597792096635031
4,2,6,0.7925166447343686
5,1,6,0.08869205529953894
6,0,6,0.43614794933242046
4,2,6,0.483768449142263
4,2,6,NaN
6,0,6,0.1026612005498701
4,2,6,0.04021378436616779
3,3,6,NaN
3,3,6,0.8185843942460208
4,2,6,NaN
4,2,6,NaN
5,1,6,0.06525587975951877
4,2,6,0.00829404517453861
4,2,6,NaN
2,4,6,NaN
3,3,6,NaN
3,3,6,NaN
5,1,6,NaN
5,1,6,NaN
4,2,6,0.6185582093370283
4,2,6,0.17501925099280946
2,4,6,0.2736599385245901
4,2,6,NaN
4,2,6,0.7641629005282548
3,3,6,NaN
4,2,6,0.1026612005498701
6,0,6,NaN
6,0,6,0.0016742580303603263
3,3,6,0.8597792096635031
3,3,6,0.2736599385245901
5,1,6,0.6185582093370283
4,2,6,NaN
6,0,6,0.34926187684352356
6,0,6,NaN
2,4,6,NaN
6,0,6,0.011953980371873072
3,3,6,NaN
5,1,6,NaN
5,1,6,NaN
5,1,6,0.31128496075105533
6,0,6,0.2440624611789815
4,2,6,0.8770122193000203
6,0,6,NaN
5,1,6,0.7332177371595686
4,2,6,NaN
4,2,6,NaN
4,2,6,0.9449594017628097
4,2,6,0.7925166447343686
4,2,6,0.04937587322664477
5,1,6,NaN
3,3,6,0.08954482571225283
2,4,6,NaN
5,1,6,0.6613966634587408
5,1,6,0.483768449142263
6,0,6,0.31128496075105533
4,2,6,NaN
1,5,6,NaN
6,0,6,0.8597792096635031
6,0,6,0.531729986764269
5,1,6,NaN
6,0,6,0.9765774773150677
5,1,6,NaN
6,0,6,0.8770122193000203
5,1,6,0.9880767498019574
3,3,6,0.20936945520216732
4,2,6,0.043199805379105054
5,1,6,NaN
4,2,6,0.03230741676234196
1,5,6,0.0547886579667028
3,3,6,0.027150137488542374
3,3,6,0.00646108262836237
5,1,6,NaN
4,2,6,NaN
6,0,6,NaN
6,0,6,0.0569687888815355
5,1,6,0.016974463801678347
4,2,6,0.4567030950633912
4,2,6,0.014302811501596825
5,1,6,0.390088581715401
4,2,6,NaN
3,3,6,NaN
5,1,6,0.7332177371595686
5,1,6,NaN
4,2,6,NaN
6,0,6,NaN
3,3,6,0.04937587322664477
4,2,6,NaN
2,4,6,NaN
5,1,6,0.6990667746156102
6,0,6,0.1376319999999998
3,3,6,NaN
5,1,6,NaN
6,0,6,0.483768449142263
6,0,6,0.6185582093370283
3,3,6,0.012022118863049316
6,0,6,NaN
5,1,6,NaN
5,1,6,0.8395040133151549
5,1,6,0.8395040133151549
3,3,6,0.7332177371595686
5,1,6,NaN
4,2,6,0.009661710997097717
4,2,6,NaN
4,2,6,0.8395040133151549
4,2,6,0.9534153129152887
5,1,6,0.483768449142263
4,2,6,NaN
6,0,6,0.9614248710601718
6,0,6,0.7925166447343686
6,0,6,0.20936945520216732
3,3,6,NaN
2,4,6,0.8770122193000203
3,3,6,0.043199805379105054
6,0,6,NaN
4,2,6,0.6990667746156102
5,1,6,NaN
6,0,6,NaN
6,0,6,0.43614794933242046
2,4,6,NaN
4,2,6,0.2736599385245901
5,1,6,0.6990667746156102
1,5,6,0.9433412321949546
3,3,6,NaN
6,0,6,0.0026019925927406673
5,1,6,0.6613966634587408
4,2,6,NaN
6,0,6,NaN
6,0,6,NaN
4,2,6,NaN
2,4,6,NaN
3,3,6,NaN
2,4,6,0.03230741676234196
3,3,6,NaN
5,1,6,NaN
2,4,6,0.9079098270401949
5,1,6,0.6185582093370283
2,4,6,0.758303110825557
6,0,6,NaN
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
2,4,6,0.7641629005282548
4,2,6,NaN
5,1,6,NaN
5,1,6,NaN
5,1,6,0.03230741676234196
3,3,6,0.047807440653218514
4,2,6,0.9326921332428637
5,1,6,NaN
4,2,6,0.9747128701728911
2,4,6,0.20936945520216732
5,1,6,0.636860257513091
5,1,6,0.9848027522935779
2,4,6,0.5757595332036677
2,4,6,0.7641629005282548
4,2,6,NaN
5,1,6,0.9144919968443949
3,3,6,NaN
4,2,6,NaN
2,4,6,0.004823968254268457
4,2,6,0.7641629005282548
4,2,6,NaN
4,2,6,0.5652419540299717
5,1,6,NaN
6,0,6,0.7332177371595686
4,2,6,0.9747128701728911
2,4,6,NaN
3,3,6,0.7641629005282548
5,1,6,0.34926187684352356
5,1,6,0.2886299913744813
5,1,6,0.2736599385245901
3,3,6,0.8770122193000203
3,3,6,NaN
6,0,6,0.7830571474492016
5,1,6,NaN
6,0,6,NaN
5,1,6,NaN
5,1,6,NaN
5,1,6,NaN
4,2,6,0.23998440172325927
5,1,6,NaN
3,3,6,0.2736599385245901
2,4,6,0.0003297306122421771
5,1,6,0.1681912935032862
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
4,2,6,NaN
4,2,6,0.6990667746156102
5,1,6,NaN
5,1,6,0.43614794933242046
4,2,6,NaN
5,1,6,0.531729986764269
3,3,6,0.18342590517711166
4,2,6,0.9079098270401949
3,3,6,NaN
3,3,6,NaN
4,2,6,0.08603854446441817
4,2,6,NaN
4,2,6,NaN
5,1,6,0.007003252747251538
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
6,0,6,NaN
4,2,6,0.0569687888815355
5,1,6,0.8597792096635031
4,2,6,0.11835585687382275
2,4,6,0.5757595332036677
4,2,6,1.3267331404844172e-5
4,2,6,NaN
6,0,6,NaN
4,2,6,0.23998440172325927
5,1,6,0.7925166447343686
4,2,6,NaN
3,3,6,NaN
6,0,6,0.20936945520216732
3,3,6,NaN
5,1,6,NaN
3,3,6,NaN
2,4,6,0.34926187684352356
4,2,6,NaN
6,0,6,NaN
5,1,6,0.7394544821147426
6,0,6,0.23998440172325927
3,3,6,NaN
2,4,6,0.2736599385245901
4,2,6,NaN
5,1,6,2.1343800492677317e-5
3,3,6,0.5757595332036677
4,2,6,NaN
2,4,6,0.20936945520216732
5,1,6,0.6990667746156102
5,1,6,0.390088581715401
4,2,6,NaN
5,1,6,0.0569687888815355
6,0,6,NaN
6,0,6,0.18342590517711166
5,1,6,0.7332177371595686
4,2,6,NaN
4,2,6,NaN
6,0,6,0.6185582093370283
5,1,6,0.1026612005498701
4,2,6,0.6990667746156102
3,3,6,0.531729986764269
6,0,6,NaN
5,1,6,0.8770122193000203
4,2,6,NaN
3,3,6,NaN
3,3,6,0.0034726668462361884
4,2,6,0.15921953565114888
4,2,6,NaN
5,1,6,0.03230741676234196
4,2,6,0.0018287266553498765
2,4,6,0.17607806160594627
3,3,6,0.1026612005498701
4,2,6,NaN
3,3,6,NaN
2,4,6,NaN
5,1,6,0.00034626702144795635
6,0,6,0.6990667746156102
4,2,6,0.390088581715401
6,0,6,0.9686139634526727
4,2,6,NaN
5,1,6,0.8185843942460208
5,1,6,NaN
5,1,6,0.390088581715401
3,3,6,NaN
2,4,6,NaN
3,3,6,0.9208024708347865
5,1,6,0.027150137488542374
3,3,6,0.390088581715401
6,0,6,NaN
3,3,6,0.03782247324613561
3,3,6,NaN
4,2,6,0.6990667746156102
4,2,6,0.34926187684352356
6,0,6,NaN
4,2,6,0.043199805379105054
3,3,6,0.565539542390972
5,1,6,0.11835585687382275
5,1,6,NaN
6,0,6,0.7641629005282548
1,5,6,NaN
3,3,6,0.5757595332036677
6,0,6,0.43614794933242046
5,1,6,0.5757595332036677
4,2,6,NaN
6,0,6,NaN
2,4,6,NaN
3,3,6,0.5185014013077198
6,0,6,0.8597792096635031
5,1,6,0.2736599385245901
6,0,6,0.027150137488542374
2,4,6,0.8770122193000203
6,0,6,0.6185582093370283
1,5,6,0.5825272282964099
3,3,6,0.04937587322664477
3,3,6,NaN
4,2,6,NaN
5,1,6,0.9403168816802133
5,1,6,NaN
5,1,6,0.5757595332036677
5,1,6,NaN
2,4,6,NaN
6,0,6,NaN
4,2,6,NaN
6,0,6,NaN
4,2,6,0.5757595332036677
4,2,6,0.000750517455216115
6,0,6,NaN
5,1,6,NaN
5,1,6,NaN
6,0,6,NaN
4,2,6,NaN
2,4,6,0.0569687888815355
6,0,6,0.43614794933242046
3,3,6,NaN
4,2,6,NaN
3,3,6,NaN
4,2,6,0.6185582093370283
4,2,6,NaN
4,2,6,0.4573189871059706
5,1,6,0.7641629005282548
6,0,6,NaN
5,1,6,NaN
4,2,6,0.8770122193000203
3,3,6,0.9096776467547334
4,2,6,NaN
2,4,6,0.1376319999999998
4,2,6,0.18289175153557002
5,1,6,NaN
4,2,6,0.531729986764269
5,1,6,0.8395040133151549
5,1,6,0.7332177371595686
5,1,6,0.7709153361707833
5,1,6,0.6930566490302245
5,1,6,0.3042007367616033
4,2,6,0.8597792096635031
6,0,6,NaN
4,2,6,0.9433412321949546
6,0,6,0.31128496075105533
3,3,6,0.027150137488542374
3,3,6,0.6150789892987253
4,2,6,NaN
4,2,6,NaN
6,0,6,NaN
5,1,6,NaN
4,2,6,NaN
3,3,6,0.31128496075105533
4,2,6,0.7332177371595686
4,2,6,0.483768449142263
2,4,6,0.43614794933242046
6,0,6,NaN
4,2,6,0.7332177371595686
5,1,6,0.9534153129152887
1,5,6,0.20936945520216732
4,2,6,0.8802852570942574
5,1,6,NaN
6,0,6,NaN
4,2,6,NaN
4,2,6,NaN
5,1,6,NaN
6,0,6,NaN
3,3,6,NaN
4,2,6,NaN
4,2,6,0.15921953565114888
3,3,6,0.03230741676234196
2,4,6,NaN
5,1,6,NaN
2,4,6,NaN
4,2,6,NaN
2,4,6,NaN
3,3,6,NaN
1,5,6,NaN
5,1,6,NaN
4,2,6,NaN
3,3,6,NaN
5,1,6,0.6613966634587408
4,2,6,NaN
2,4,6,0.483768449142263
5,1,6,NaN
4,2,6,NaN
4,2,6,0.483768449142263
3,3,6,0.007067804307314109
5,1,6,0.43614794933242046
3,3,6,0.7332177371595686
3,3,6,0.390088581715401
3,3,6,0.43614794933242046
6,0,6,NaN
5,1,6,NaN
3,3,6,0.0683807050359384
5,1,6,0.483768449142263
6,0,6,NaN
4,2,6,NaN
5,1,6,0.1026612005498701
3,3,6,NaN
2,4,6,0.6990667746156102
5,1,6,NaN
6,0,6,NaN
4,2,6,NaN
3,3,6,NaN
6,0,6,NaN
3,3,6,NaN
5,1,6,NaN
6,0,6,0.7641629005282548
4,2,6,0.024019582772408433
3,3,6,NaN
2,4,6,NaN
3,3,6,NaN
3,3,6,NaN
2,4,6,NaN
4,2,6,0.08869205529953894
5,1,6,NaN
4,2,6,0.9326921332428637
6,0,6,NaN
4,2,6,0.9614248710601718
5,1,6,NaN
4,2,6,NaN
3,3,6,NaN
2,4,6,0.5582131129928635
4,2,6,NaN
5,1,6,0.18342590517711166
2,4,6,0.531729986764269
4,2,6,0.7641629005282548
2,4,6,NaN
5,1,6,NaN
5,1,6,NaN
3,3,6,NaN
2,4,6,0.7641629005282548
3,3,6,0.0046797403821581
1,5,6,0.8185843942460208
1,5,6,NaN
3,3,6,0.9079098270401949
5,1,6,NaN
4,2,6,0.34926187684352356
3,3,6,NaN
4,2,6,NaN
3,3,6,NaN
5,1,6,0.9209789316492126
2,4,6,0.483768449142263
3,3,6,0.034682216080708025
4,2,6,NaN
5,1,6,0.07633250114228259
3,3,6,0.6990667746156102
5,1,6,0.5927372455531957
3,3,6,NaN
3,3,6,NaN
5,1,6,NaN
5,1,6,NaN
4,2,6,0.007196532393350652
4,2,6,NaN
3,3,6,0.043199805379105054
4,2,6,0.7925166447343686
3,3,6,0.18342590517711166
4,2,6,0.7641629005282548
5,1,6,0.29765660056058585
6,0,6,NaN
3,3,6,0.15921953565114888
5,1,6,0.11835585687382275
4,2,6,NaN
4,2,6,NaN
4,2,6,NaN
4,2,6,0.2211323483587857
6,0,6,NaN
3,3,6,NaN
3,3,6,NaN
5,1,6,0.016627813551177786
6,0,6,NaN
6,0,6,NaN
2,4,6,NaN
3,3,6,NaN
5,1,6,NaN
2,4,6,NaN
2,4,6,0.483768449142263
3,3,6,0.2736599385245901
1,5,6,0.06525587975951877
6,0,6,0.9919214683718085
5,1,6,NaN
6,0,6,0.30063193405464383
3,3,6,NaN
3,3,6,0.531729986764269
4,2,6,NaN
6,0,6,0.6613966634587408
4,2,6,0.9209789316492126
5,1,6,NaN
2,4,6,0.9534153129152887
5,1,6,NaN
4,2,6,0.390088581715401
5,1,6,0.11305660956765833
3,3,6,0.43614794933242046
5,1,6,0.43614794933242046
6,0,6,NaN
3,3,6,NaN
4,2,6,0.2736599385245901
6,0,6,NaN
4,2,6,NaN
4,2,6,0.07633250114228259
6,0,6,NaN
5,1,6,0.9079098270401949
5,1,6,0.15921953565114888
3,3,6,NaN
5,1,6,0.6802299721623294
2,4,6,0.04284503402263125
5,1,6,NaN
6,0,6,0.483768449142263
4,2,6,0.7582271649271727
5,1,6,0.0014838096210776498
2,4,6,NaN
3,3,6,0.23985002573279326
6,0,6,NaN
5,1,6,NaN
6,0,6,NaN
5,1,6,0.0021765400823903574
3,3,6,0.10733328371946868
4,2,6,0.8854250673282386
4,2,6,0.9079098270401949
5,1,6,0.6185582093370283
5,1,6,0.20936945520216732
3,3,6,NaN
5,1,6,NaN
4,2,6,NaN
4,2,6,0.9209789316492126
5,1,6,NaN
4,2,6,0.43614794933242046
5,1,6,0.3676537477010368
3,3,6,0.15921953565114888
3,3,6,0.31128496075105533
2,4,6,0.7925166447343686
3,3,6,NaN
2,4,6,NaN
3,3,6,NaN
2,4,6,NaN
4,2,6,NaN
3,3,6,0.19955926484369968
4,2,6,NaN
6,0,6,NaN
1,5,6,NaN
3,3,6,0.08869205529953894
5,1,6,NaN
5,1,6,0.7681398714099498
2,4,6,0.11835585687382275
2,4,6,NaN
3,3,6,NaN
2,4,6,0.0033223973328295633
3,3,6,NaN
3,3,6,0.255110557217973
3,3,6,0.483768449142263
4,2,6,0.552401248937484
3,3,6,0.34926187684352356
5,1,6,0.7332177371595686
3,3,6,0.390088581715401
3,3,6,NaN
4,2,6,NaN
6,0,6,NaN
3,3,6,0.5757595332036677
2,4,6,NaN
1,5,6,NaN
2,4,6,NaN
6,0,6,NaN
3,3,6,0.8125904191310147
4,2,6,0.6613966634587408
4,2,6,NaN
6,0,6,NaN
5,1,6,NaN
6,0,6,0.9079098270401949
3,3,6,NaN
4,2,6,0.9326921332428637
5,1,6,NaN
4,2,6,0.1172815188230682
4,2,6,0.30680566863982567
6,0,6,0.11835585687382275
6,0,6,NaN
5,1,6,NaN
5,1,6,NaN
4,2,6,0.9209789316492126
4,2,6,NaN
4,2,6,NaN
5,1,6,0.04937587322664477
6,0,6,NaN
6,0,6,NaN
3,3,6,0.6185582093370283
4,2,6,NaN
5,1,6,0.34926187684352356
6,0,6,NaN
4,2,6,0.18342590517711166
6,0,6,0.9344020616747873
4,2,6,0.8185843942460208
4,2,6,NaN
5,1,6,NaN
6,0,6,NaN
2,4,6,0.2866006712741997
6,0,6,0.21563534537582132
5,1,6,NaN
5,1,6,0.5757595332036677
5,1,6,NaN
5,1,6,NaN
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
5,1,6,NaN
6,0,6,NaN
3,3,6,NaN
3,3,6,0.20647080799341824
2,4,6,0.20936945520216732
3,3,6,0.483768449142263
4,2,6,0.0569687888815355
5,1,6,NaN
3,3,6,NaN
6,0,6,0.893076864532752
3,3,6,NaN
4,2,6,NaN
5,1,6,0.7641629005282548
6,0,6,0.531729986764269
3,3,6,NaN
5,1,6,0.390088581715401
6,0,6,NaN
3,3,6,0.7925166447343686
6,0,6,0.11835585687382275
3,3,6,0.15921953565114888
6,0,6,0.6990667746156102
6,0,6,NaN
6,0,6,NaN
6,0,6,NaN
6,0,6,0.9079098270401949
4,2,6,0.18342590517711166
4,2,6,NaN
4,2,6,0.1482371892716262
5,1,6,NaN
2,4,6,0.08869205529953894
4,2,6,0.7108232721518681
5,1,6,NaN
5,1,6,NaN
4,2,6,0.6794756735674712
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
3,3,6,0.6990667746156102
5,1,6,NaN
5,1,6,0.8597792096635031
4,2,6,NaN
5,1,6,NaN
6,0,6,NaN
3,3,6,NaN
3,3,6,NaN
4,2,6,0.1376319999999998
3,3,6,NaN
4,2,6,NaN
2,4,6,NaN
3,3,6,NaN
5,1,6,NaN
5,1,6,NaN
4,2,6,NaN
4,2,6,0.9534153129152887
4,2,6,0.24039576389531606
6,0,6,NaN
3,3,6,NaN
5,1,6,NaN
5,1,6,0.5757595332036677
3,3,6,NaN
4,2,6,NaN
6,0,6,0.25483479110887486
3,3,6,0.34926187684352356
5,1,6,NaN
4,2,6,0.11835585687382275
3,3,6,0.9326921332428637
5,1,6,0.5757595332036677
6,0,6,NaN
3,3,6,0.43614794933242046
5,1,6,NaN
3,3,6,NaN
6,0,6,NaN
4,2,6,NaN
5,1,6,0.7991173541293757
4,2,6,NaN
4,2,6,NaN
4,2,6,0.7332177371595686
2,4,6,0.8659341503511653
5,1,6,0.08869205529953894
4,2,6,0.8597792096635031
5,1,6,NaN
6,0,6,NaN
4,2,6,0.8770122193000203
4,2,6,0.016437208106361952
4,2,6,NaN
6,0,6,NaN
4,2,6,0.08869205529953894
5,1,6,0.8770122193000203
5,1,6,NaN
2,4,6,NaN
5,1,6,0.9433412321949546
5,1,6,NaN
5,1,6,NaN
4,2,6,NaN
4,2,6,NaN
6,0,6,0.6613966634587408
5,1,6,NaN
3,3,6,NaN
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
2,4,6,0.5757595332036677
5,1,6,0.8770122193000203
3,3,6,NaN
5,1,6,0.5825272282964099
5,1,6,NaN
5,1,6,0.893076864532752
6,0,6,0.43614794933242046
2,4,6,NaN
4,2,6,NaN
2,4,6,0.5097092446358592
5,1,6,0.8597792096635031
5,1,6,NaN
4,2,6,0.11835585687382275
4,2,6,0.13797619272253211
5,1,6,NaN
5,1,6,0.3304460157406574
3,3,6,0.07633250114228259
4,2,6,NaN
4,2,6,0.8130550058173163
6,0,6,0.20680007776582618
5,1,6,0.1376319999999998
3,3,6,0.2736599385245901
5,1,6,NaN
4,2,6,0.20936945520216732
4,2,6,NaN
4,2,6,NaN
4,2,6,0.483768449142263
4,2,6,NaN
2,4,6,0.002250724595812046
3,3,6,NaN
5,1,6,NaN
4,2,6,NaN
2,4,6,NaN
6,0,6,0.31128496075105533
4,2,6,0.002499079689224848
4,2,6,NaN
4,2,6,0.390088581715401
4,2,6,NaN
5,1,6,NaN
4,2,6,NaN
4,2,6,NaN
3,3,6,NaN
4,2,6,NaN
6,0,6,NaN
2,4,6,0.31128496075105533
4,2,6,0.34926187684352356
3,3,6,NaN
2,4,6,0.019519080662983124
6,0,6,NaN
4,2,6,0.27654819534762787
6,0,6,NaN
2,4,6,0.7641629005282548
5,1,6,0.8597792096635031
6,0,6,NaN
2,4,6,NaN
3,3,6,NaN
4,2,6,0.5459424067501532
5,1,6,0.30459525140320604
4,2,6,NaN
3,3,6,NaN
6,0,6,0.5757595332036677
3,3,6,NaN
4,2,6,0.8707223451381064
5,1,6,0.00043058798429974454
3,3,6,0.011810305524924604
2,4,6,0.5825455385005127
3,3,6,NaN
6,0,6,NaN
6,0,6,NaN
3,3,6,NaN
3,3,6,NaN
3,3,6,0.003788441268422185
1,5,6,0.390088581715401
5,1,6,0.9079098270401949
5,1,6,0.6185582093370283
2,4,6,NaN
3,3,6,NaN
4,2,6,0.30746299205241734
6,0,6,NaN
6,0,6,NaN
5,1,6,NaN
4,2,6,0.45574032487896876
4,2,6,NaN
5,1,6,0.8597792096635031
4,2,6,NaN
3,3,6,0.5757595332036677
4,2,6,0.5757595332036677
5,1,6,NaN
3,3,6,0.9848027522935779
4,2,6,0.531729986764269
4,2,6,0.14000969642532812
4,2,6,NaN
4,2,6,0.560681281690559
2,4,6,NaN
3,3,6,0.18342590517711166
4,2,6,0.6990667746156102
5,1,6,NaN
6,0,6,0.5757595332036677
6,0,6,0.6613966634587408
5,1,6,2.944877188840722e-7
6,0,6,NaN
6,0,6,NaN
2,4,6,0.007003252747251538
4,2,6,NaN
5,1,6,NaN
5,1,6,NaN
3,3,6,NaN
6,0,6,NaN
2,4,6,9.308648121527979e-5
2,4,6,0.1376319999999998
6,0,6,0.531729986764269
1,5,6,NaN
4,2,6,NaN
6,0,6,0.9686139634526727
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
2,4,6,NaN
4,2,6,NaN
4,2,6,NaN
3,3,6,0.7641629005282548
4,2,6,NaN
2,4,6,0.9534153129152887
5,1,6,NaN
6,0,6,NaN
3,3,6,NaN
5,1,6,0.2736599385245901
4,2,6,NaN
3,3,6,0.2294986141883395
4,2,6,0.3688186119116055
2,4,6,0.6990667746156102
6,0,6,NaN
1,5,6,0.4911212681008085
4,2,6,0.0569687888815355
4,2,6,NaN
1,5,6,NaN
5,1,6,NaN
6,0,6,0.01730542833069373
2,4,6,0.6990667746156102
4,2,6,NaN
4,2,6,0.483768449142263
3,3,6,0.9079098270401949
2,4,6,0.7925166447343686
4,2,6,0.5757595332036677
3,3,6,0.9135947361357766
5,1,6,0.08869205529953894
4,2,6,NaN
4,2,6,NaN
2,4,6,0.7641629005282548
3,3,6,0.35513696378680537
3,3,6,0.8770122193000203
3,3,6,0.23998440172325927
5,1,6,0.34926187684352356
3,3,6,0.00044699597405803415
4,2,6,NaN
6,0,6,0.9326921332428637
5,1,6,0.893076864532752
4,2,6,0.04937587322664477
3,3,6,NaN
5,1,6,NaN
3,3,6,NaN
4,2,6,NaN
5,1,6,NaN
3,3,6,NaN
4,2,6,0.483768449142263
2,4,6,0.6613966634587408
6,0,6,0.23998440172325927
6,0,6,0.2736599385245901
3,3,6,NaN
5,1,6,0.06525587975951877
3,3,6,NaN
4,2,6,NaN
6,0,6,0.23998440172325927
2,4,6,0.5757595332036677
3,3,6,0.7641629005282548
1,5,6,NaN
4,2,6,NaN
3,3,6,0.016742698901359227
2,4,6,0.016627813551177786
4,2,6,0.6185582093370283
3,3,6,0.2736599385245901
3,3,6,0.7521927248096077
2,4,6,NaN
2,4,6,0.6272537348123374
6,0,6,0.6185582093370283
5,1,6,0.7332177371595686
4,2,6,0.9079098270401949
4,2,6,0.560681281690559
5,1,6,0.531729986764269
3,3,6,0.560681281690559
6,0,6,NaN
1,5,6,NaN
3,3,6,NaN
4,2,6,NaN
4,2,6,NaN
5,1,6,0.11835585687382275
4,2,6,0.483768449142263
4,2,6,NaN
5,1,6,NaN
6,0,6,0.9079098270401949
3,3,6,NaN
5,1,6,NaN
5,1,6,0.03230741676234196
4,2,6,NaN
4,2,6,0.6613966634587408
2,4,6,0.390088581715401
3,3,6,NaN
5,1,6,NaN
5,1,6,0.539689308488104
1,5,6,NaN
3,3,6,NaN
3,3,6,NaN
4,2,6,0.9433412321949546
4,2,6,0.6990667746156102
4,2,6,0.390088581715401
5,1,6,0.5757595332036677
1,5,6,0.6185582093370283
4,2,6,0.7332177371595686
3,3,6,0.390088581715401
5,1,6,0.9534714614243717
5,1,6,NaN
1,5,6,NaN
4,2,6,NaN
